AccountID,AccountName,AccountType,Industry,ParentAccountID,City,State,Website,GSTIN,DUNS,ParentDUNS,KN_Designation,EstimatedFleetSize,OwnerUserID,CreatedOn
ACC-03829,Sharada Holidays Pvt Ltd,Hotels & Travel,Hospitality,,Bengaluru ,Karnataka,sharadaholidays.co.in,29HZECS7751K1Z5,,,,8,USR-209,2023-03-20 16:50:27
ACC-03830,Krishna Pharmaceuticals Pvt Ltd,Corporate (Staff & Executive Cars),Pharmaceuticals,,Davanagere,Karnataka,krishnapharmaceuticals.co.in,29MPRCK4909E1ZY,639981994,,,5,USR-206,2022-06-23 05:57:37
ACC-03831,Agriculture Department Office - Shivamogga,Government / PSU,Government,,Bengaluru,Karnataka,,29TCJGA1871O1Z8,,,,34,USR-214,2021-08-19 17:55:47
ACC-03832,Sterling Digital Systems Ltd,Corporate (Staff & Executive Cars),Information Technology,,Bengaluru,Karnataka,sterlingdigitalsystems.co.in,29EWYCS1663E1ZG,301304841,,Named,9,USR-209,2025-09-05 03:55:04
ACC-03833,Nakshatra Fleet Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Bengaluru,Karnataka,nakshatrafleetleasing.co.in,29XCSCN5129S1ZJ,,,,204,USR-213,2019-06-25 05:23:57
ACC-03834,Heritage Institute of Technology Pvt Ltd,Hospitals & Education,Education,,Mysuru,Karnataka,heritageinstituteoftec.in,,,,,10,USR-208,2023-05-04 21:55:31
ACC-03835,Kaveri Credit Services Pvt Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,Bengaluru,Karnataka,kavericreditservices.in,29LDGCK0647X1Z1,949015043,,,30,USR-204,2026-06-17 22:07:16
ACC-03836,Rapid Staff Transport Services LLP,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,rapidstafftransportser.co.in,29ARJFR4448F1ZX,860286589,,,24,USR-211,2022-04-27 00:28:59
ACC-03837,District Health Office - Kalaburagi,Government / PSU,Government,,Bengaluru,Karnataka,,,,,,29,USR-214,2026-08-29 00:43:17
ACC-03838,Annapoorna Car Rentals Pvt Ltd,Car Rental & Self-Drive,Automotive Rental,,Belagavi,Karnataka,annapoornacarrentals.co.in,29STQCA5180G1ZQ,,,Named,53,USR-204,2026-09-13 20:42:55
ACC-03839,Elite Constructions Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Hubballi,Karnataka,eliteconstructions.in,29DFNCE1176X1Z2,984605354,,,12,USR-211,2022-07-13 05:08:31
ACC-03840,Greenline Leasing LLP,Leasing & Subscription,Banking & Financial Services,,Bengaluru,Karnataka,greenlineleasing.com,29PPCFG6718S1ZC,,,,439,USR-216,2022-10-02 02:48:16
ACC-03841,Heritage Tours & Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,heritagetourstravels.com,29MXRCH9927I1Z0,,,,23,USR-208,2026-01-15 15:45:15
ACC-03842,Chandra Multispeciality Hospital Pvt Ltd,Hospitals & Education,Healthcare,,Davanagere,Karnataka,chandramultispeciality.in,29WJJCC2721N1Z7,,,,21,USR-206,2022-01-12 07:54:12
ACC-03843,Kaveri Education Trust,Hospitals & Education,Education,,Bengaluru,Karnataka,kaverieducationtrust.in,29PUZTK0698L1ZT,,,,18,USR-208,2021-01-10 07:07:20
ACC-03844,Horizon Hospitality Services Pvt Ltd,Hotels & Travel,Hospitality,,Shivamogga,Karnataka,horizonhospitalityserv.co.in,,,,,17,USR-208,2022-10-27 15:59:40
ACC-03845,Bluechip Infotech Ltd,Corporate (Staff & Executive Cars),Information Technology,,Davanagere,Karnataka,bluechipinfotechltd.in,29OKWCB9485Y1ZO,,,,36,USR-209,2022-02-11 00:27:55
ACC-03846,Skyline Cab Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,skylinecabservices.in,29BLUCS2925L1ZV,,,,42,USR-211,2026-01-15 14:38:31
ACC-03847,Sri Lakshmi Public School,Hospitals & Education,Education,,Bengaluru,Karnataka,srilakshmipublicschool.com,29UVBTS8014W1ZQ,,,,2,USR-214,2026-04-19 17:50:54
ACC-03848,Sri Ganesh Employee Transport Solutions Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,sriganeshemployeetrans.co.in,29LPGCS6412X1Z5,247236414,,,38,USR-211,2024-09-09 00:26:26
ACC-03849,Skyline Diagnostics,Hospitals & Education,Healthcare,,Bengaluru,Karnataka,skylinediagnostics.com,29EYJTS 9653P1ZR,992494467,,,15,USR-209,2023-09-13 23:20:32
ACC-03850,Police Motor Transport Unit - Bengaluru Rural,Government / PSU,Government,,Mysuru,Karnataka,,29TEOGP5512V1ZC,,,,81,USR-211,2019-01-20 14:37:00
ACC-03851,Maruthi Nagar Commute Solutions Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,maruthinagarcommutesol.com,29ZDRCM1412X1ZL,,,,162,USR-214,2026-07-22 09:09:14
ACC-03852,Shree Balaji Resorts Pvt Ltd,Hotels & Travel,Hospitality,,Shivamogga,Karnataka,shreebalajiresorts.in,29ZDPCS3133D1ZG,,,,6,USR-204,2025-10-16 13:45:58
ACC-03853,Swift Travels LLP,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,swifttravels.in,29UTNFS6480T1Z7,,,,42,USR-212,2021-03-29 06:42:24
ACC-03854,Netravati Commute Solutions LLP,Employee Transport Services,Transportation Services,,Belagavi,Karnataka,netravaticommutesoluti.com,29LZNFN4436K1ZZ,,,,127,USR-204,2020-01-19 15:06:41
ACC-03855,Tunga Life Sciences LLP,Corporate (Staff & Executive Cars),Pharmaceuticals,,Davanagere,Karnataka,tungalifesciences.com,29FZPFT0285W1ZA,237572737,,,2,USR-211,2025-05-02 14:35:27
ACC-03856,Chaitanya Precision Components Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Bengaluru,Karnataka,chaitanyaprecisioncomp.com,29ALTCC3698B1ZI,838178252,,,13,USR-209,2020-07-31 07:25:33
ACC-03857,Vijaya Mobility Services Pvt Ltd,Employee Transport Services,Transportation Services,,Tumakuru,Karnataka,vijayamobilityservices.co.in,29BYHCV2575G1ZK,928940093,,,103,USR-214,2019-05-23 13:30:49
ACC-03858,Karavali Rent-a-Car,Car Rental & Self-Drive,Automotive Rental,,Mysuru,Karnataka,karavalirentacar.co.in,29NFHPK0492N1ZK,,,Named,43,USR-215,2018-10-28 05:00:35
ACC-03859,Pragati Tours & Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,pragatitourstravels.co.in,29GZVCP0682O1ZS,,,,81,USR-202,2020-06-07 02:11:04
ACC-03860,Vijaya Employee Transport Solutions LLP,Employee Transport Services,Transportation Services,,Mysuru,Karnataka,vijayaemployeetranspor.com,,888571677,,,386,USR-209,2020-04-26 10:09:48
ACC-03861,Ujwal Travels LLP,Cab Fleet Operator,Transport,,Bengaluru,Karnataka,ujwaltravels.com,29VOLFU4819A1ZO,,,Named,26,USR-206,2025-12-02 18:03:17
ACC-03862,Akshaya Fleet Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Davanagere,Karnataka,akshayafleetservices.co.in,29QKXCA5513D1ZG,,,,21,USR-204,2024-09-08 01:34:00
ACC-03863,Forest Division Office - Chikkaballapur,Government / PSU,,,Davangere,Karnataka,,29QJNGF7300X1ZD,954629102,,,38,USR-206,2026-04-05 08:27:53
ACC-03864,Lotus Diagnostics,Hospitals & Education,Healthcare,,Bengaluru,Karnataka,lotusdiagnostics.com,29SYHTL7226W1ZJ,,,,14,USR-209,2024-05-16 12:18:37
ACC-03865,Amrutha Car Hire Pvt Ltd,Car Rental & Self-Drive,,,Mysuru,Karnataka,amruthacarhire.co.in,29MUZCA3688I1Z7,268202390,,,55,USR-211,2026-06-01 01:48:37
ACC-03866,Lotus Rent-a-Car LLP,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,lotusrentacar.in,,610062225,,,17,USR-202,2023-01-08 19:07:45
ACC-03867,Srinidhi Corporate Mobility LLP,Employee Transport Services,Transportation Services,,BLR,Karnataka,srinidhicorporatemobil.in,29TXFFS0592M1ZT,,,,112,USR-209,2024-12-13 20:16:00
ACC-03868,Agriculture Department Office - Tumakuru,Government / PSU,Government,,Bengaluru,Karnataka,,29DIYGA1604P1Z7,,,,35,USR-209,2026-08-02 08:12:12
ACC-03869,Malnad Travels,Cab Fleet Operator,Transportation Services,,Mysuru,Karnataka,malnadtravels.co.in,29YYEPM2093E1ZP,,,,77,USR-216,2021-07-08 13:06:51
ACC-03870,Chandra Hotels & Resorts Pvt Ltd,Hotels & Travel,Hospitality,,Mysuru,Karnataka,chandrahotelsresorts.in,29OXTCC1912S124,723096521,,,9,USR-204,2022-01-19 05:56:51
ACC-03871,Vasudha Self Drive Cars Pvt Ltd,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,vasudhaselfdrivecars.co.in,29ZMYCV6110C1ZO,,,,16,USR-209,2025-03-04 20:21:35
ACC-03872,Vega Cabs,Cab Fleet Operator,Transportation Services,,Mysuru,Karnataka,vegacabs.co.in,29QQFPV8543T1Z1,,,,12,USR-214,2021-11-24 15:56:33
ACC-03873,Tulasi Corporate Mobility Pvt Ltd,Employee Transport Services,Transportation Services,,Mangaluru,Karnataka,tulasicorporatemobilit.co.in,29CNCCT2014P1ZB,988274179,,,77,USR-209,2023-02-15 10:53:28
ACC-03874,Vishwa Corporate Mobility Pvt Ltd,Employee Transport Services,Transportation Services,,Mysuru,Karnataka,vishwacorporatemobilit.co.in,29HASCV3278B1ZO,648539688,,,136,USR-204,2019-10-25 02:38:24
ACC-03875,Samruddhi Institute of Technology Pvt Ltd,Hospitals & Education,Education,,Mysuru,Karnataka,samruddhiinstituteofte.com,29KFZCS3574M1ZL,,,,8,USR-212,2019-04-27 05:41:34
ACC-03876,Bluechip Constructions Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Hubballi,Karnataka,bluechipconstructions.in,29UNFCB4481P1ZP,790593015,,,7,USR-204,2025-04-09 19:40:42
ACC-03877,Bharath Engineering Works Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Bengaluru,Karnataka,bharathengineeringwork.co.in,29JASCB6674U1ZX,814680287,,,17,USR-213,2021-09-13 07:56:24
ACC-03878,Karavali Traders LLP,Corporate (Staff & Executive Cars),Retail,,Tumakuru,Karnataka,karavalitraders.in,29SNQFK5631J1ZJ,937435041,,,6,USR-216,2023-05-17 06:37:16
ACC-03879,Chaitanya Corporate Mobility Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,chaitanyacorporatemobi.com,29BTZCC7166P1Z7,,,,37,USR-204,2019-09-29 13:56:07
ACC-03880,Pragati Commute Solutions Pvt Ltd,Employee Transport Services,Transportation Services,,Bangalore,Karnataka,pragaticommutesolution.in,29VCECP7321B1ZY,192659407,,,150,USR-209,2020-08-25 09:40:15
ACC-03881,Nandi Fleet Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Mangaluru,Karnataka,nandifleetservices.in,29FZWCN6205N1Z1,,,Named,50,USR-208,2018-12-26 11:08:29
ACC-03882,Police Motor Transport Unit - Haveri,Government / PSU,Government,,Bengaluru,Karnataka,,29QGHGP5786Z1ZQ,,,,4,USR-211,2020-01-14 04:05:19
ACC-03883,Trishul Commute Solutions LLP,Employee Transport Services,Transport,,Mangaluru,Karnataka,trishulcommutesolution.com,29SYMFT1619G1Z3,,,,147,USR-216,2019-03-17 07:56:13
ACC-03884,Vishwa Mobility Services Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,vishwamobilityservices.co.in,29OOCCV0809K1ZY,,,,86,USR-204,2025-07-10 06:15:00
ACC-03885,Yashas Employee Transport Solutions Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,yashasemployeetranspor.com,,688428859,,,74,USR-211,2020-06-25 05:12:33
ACC-03886,Prime Holidays,Hotels & Travel,Hospitality,,Mangaluru,Karnataka,primeholidays.co.in,29HJOPP1206T1Z7,,,,18,USR-215,2021-03-19 00:13:50
ACC-03887,Elite College Pvt Ltd,Hospitals & Education,Education,,Bengaluru,Karnataka,elitecollege.in,29RTPCE5987V1ZE,,,,7,USR-202,2026-02-05 02:55:24
ACC-03888,Vega Infra Projects Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Tumakuru,Karnataka,vegainfraprojects.co.in,29OJKCV5727G1ZY,,,,6,USR-214,2026-03-18 09:08:26
ACC-03889,District Health Office - Haveri,Government / PSU,Government,,Hubballi,Karnataka,,29MWIGD4060G1ZU,,,,46,USR-202,2026-08-11 01:06:27
ACC-03890,Nakshatra Fleet Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,nakshatrafleetservices.com,29JPWCN3269T1ZV,,,,19,USR-204,2021-12-25 11:57:53
ACC-03891,Tulasi Industries Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Bengaluru,Karnataka,tulasiindustries.in,29OWPCT2992X1Z1,953546210,,Named,21,USR-211,2019-05-18 12:04:40
ACC-03892,Kadamba Traders LLP,Corporate (Staff & Executive Cars),Retail,,Mysuru,Karnataka,kadambatraders.com,29KFHFK6396W1ZB,,,,10,USR-216,2020-05-10 11:48:31
ACC-03893,Aadhya Supermarts Pvt Ltd,Corporate (Staff & Executive Cars),Retail,,Bengaluru,Karnataka,aadhyasupermarts.co.in,29CKCCA1920N1ZZ,214134088,,,10,USR-212,2020-01-10 15:36:51
ACC-03894,Bharath Car Hire,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,bharathcarhire.com,29EHQPB8870D1ZW,,,,68,USR-204,2026-09-03 21:30:17
ACC-03895,Vega Hospital,Hospitals & Education,Healthcare,,Bengaluru,Karnataka,vegahospital.co.in,29ASNTV5752O1ZA,,,Named,5,USR-214,2025-05-15 06:39:02
ACC-03896,Hoysala Healthcare Products Ltd,Corporate (Staff & Executive Cars),Pharmaceuticals,,Hubli,Karnataka,hoysalahealthcareprodu.co.in,29TWQCH0635Y1ZL,,,,26,USR-206,2026-02-11 21:42:07
ACC-03897,Bluechip Builders LLP,Corporate (Staff & Executive Cars),Construction,,Bengaluru,Karnataka,bluechipbuilders.com,29LQNFB5333Q1ZJ,,,,27,USR-205,2019-01-27 20:05:54
ACC-03898,Emerald Travels,Cab Fleet Operator,Transportation Services,,Hubballi,Karnataka,emeraldtravels.in,29MOTPE5871G1Z2,,,Named,21,USR-213,2022-12-01 07:37:52
ACC-03899,Namma Self Drive Cars Pvt Ltd,Car Rental & Self-Drive,,,Bengaluru,Karnataka,nammaselfdrivecars.co.in,,,,,36,USR-214,2021-11-21 08:58:28
ACC-03900,Horizon Infra Projects Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Mysuru,Karnataka,horizoninfraprojects.com,29DQDCH8306P1Z0,,,,12,USR-212,2020-06-27 12:50:13
ACC-03901,Sanjeevini Car Rentals Pvt Ltd,Car Rental & Self-Drive,Automotive Rental,,Mysuru,Karnataka,sanjeevinicarrentals.co.in,29DKCCS5018I1ZL,,,,28,USR-216,2026-08-13 11:12:47
ACC-03902,Forest Division Office - Hassan,Government / PSU,Govt.,,Bengaluru,Karnataka,,29OIUGF7811F1Z3,,,,45,USR-203,2022-06-15 07:45:01
ACC-03903,Vijaya Fleet Leasing Ltd,Leasing & Subscription,Banking & Financial Services,,Mysuru,Karnataka,vijayafleetleasingltd.co.in,29UZKCV5130G1Z7,,,,159,USR-209,2024-12-10 09:11:26
ACC-03904,Maruthi Nagar Builders Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Bengaluru,Karnataka,maruthinagarbuilderslt.co.in,29ZPPCM8561P1ZQ,873578613,,,20,USR-209,2026-03-01 10:12:28
ACC-03905,Lotus Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Mangaluru,Karnataka,lotustravels.in,29NKXCL4994W1ZM,,,,15,USR-209,2024-08-31 19:38:19
ACC-03906,Swift Fleet Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,swiftfleetservices.co.in,29PZVCS3580B1Z4,,,,19,USR-202,2025-05-02 00:09:35
ACC-03907,Royal Infotech Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,,Bengaluru,Karnataka,royalinfotech.co.in,29RQSCR4914L1Z7,841750945,,,23,USR-204,2025-08-16 08:45:00
ACC-03908,Elite Self Drive Cars Pvt Ltd,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,eliteselfdrivecars.in,29HNWCE1888W1ZZ,,,,65,USR-204,2022-08-16 02:56:39
ACC-03909,Heritage Auto Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Mangaluru,Karnataka,heritageautoleasing.co.in,29JSECH3346B1ZK,137529863,,,781,USR-204,2026-03-29 18:34:46
ACC-03910,Emerald Taxi Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,emeraldtaxiservices.com,29OIACE6899A1ZK,,,,51,USR-201,2020-03-16 21:24:35
ACC-03911,Rural Development Office - Bengaluru Urban,Government / PSU,Government,,Mysuru,Karnataka,,29HKFGR5281K1ZU,,,,17,USR-202,2025-07-05 19:47:25
ACC-03912,Trishul Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Shivamogga,Karnataka,trishulleasing.co.in,29RHCCT8036A1ZM,,,,885,USR-206,2025-07-07 21:58:52
ACC-03913,Zenith Hospitality Services Pvt Ltd,Hotels & Travel,Hospitality,,Mysuru,Karnataka,zenithhospitalityservi.com,29JBXCZ6541D1ZB,,,Named,11,USR-204,2025-01-16 05:09:59
ACC-03914,Trishul Credit Services Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,Bengaluru,Karnataka,trishulcreditservicesl.in,29NHGCT8777S1Z5,403354962,,,5,USR-216,2024-02-14 23:51:42
ACC-03915,Maruthi Nagar Cabs,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,maruthinagarcabs.co.in,29KRVPM7208R1ZA,,,,18,USR-204,2026-02-07 01:37:50
ACC-03916,Sharada Taxi Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,sharadataxiservices.com,,,,,9,USR-205,2020-10-12 06:10:08
ACC-03917,Public Works Division - Raichur,Government / PSU,Government,,Hubballi,Karnataka,,29MXTGP6880B1ZZ,,,,23,USR-210,2021-10-14 15:49:34
ACC-03918,Amrutha College Pvt Ltd,Hospitals & Education,Education,,Bengaluru,Karnataka,amruthacollege.in,29RKJCA8817E1ZE,810194285,,Key,7,USR-197,2026-02-11 12:43:23
ACC-03919,Sahyadri Car Rentals,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,sahyadricarrentals.co.in,29SMAPS6850A1ZK,,,,24,USR-202,2026-07-30 15:33:29
ACC-03920,Kodagu Pharmaceuticals LLP,Corporate (Staff & Executive Cars),Pharmaceuticals,,Bengaluru,Karnataka,kodagupharmaceuticals.com,29IHKFK6670R1ZN,643911872,,Named,43,USR-209,2023-07-11 11:27:18
ACC-03921,Vega Traders Pvt Ltd,Corporate (Staff & Executive Cars),Retail,,Shivamogga,Karnataka,vegatraders.com,29UAFCV2725S1ZZ,160790905,,Named,18,USR-216,2021-07-29 08:01:01
ACC-03922,Orbit Tours & Travels LLP,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,orbittourstravels.co.in,29CYIFO0727H1ZR,,,,85,USR-203,2021-10-10 12:55:22
ACC-03923,Kadamba Corporate Mobility Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,kadambacorporatemobili.co.in,29UHICK4876E1Z6,398454605,,,116,USR-216,2026-02-23 13:51:21
ACC-03924,Sterling Credit Services Pvt Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,Shivamogga,Karnataka,sterlingcreditservices.co.in,29ITQCS5465N1ZZ,,,,11,USR-213,2020-12-17 20:11:03
ACC-03925,Crescent Cab Services,Cab Fleet Operator,Transportation Services,,Mangaluru,Karnataka,crescentcabservices.in,29CSSPC5882E1Z8,,,,30,USR-206,2021-08-25 05:12:57
ACC-03926,Mahalakshmi Finance Pvt Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,Belagavi,Karnataka,mahalakshmifinance.in,29HKTCM1085J1Z1,279054744,,,26,USR-208,2024-12-02 14:32:03
ACC-03927,Sunrise Infotech LLP,Corporate (Staff & Executive Cars),Information Technology,,Bengaluru,Karnataka,sunriseinfotech.in,29TKKFS4469K1ZA,,,Named,29,USR-216,2019-11-11 05:10:41
ACC-03928,Amrutha Employee Transport Solutions LLP,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,amruthaemployeetranspo.com,29XLPFA2506O1ZR,564429689,,,163,USR-209,2025-11-16 09:09:27
ACC-03929,Greenline Institute of Technology Pvt Ltd,Hospitals & Education,Education,,Bengaluru,Karnataka,greenlineinstituteofte.com,29AQVCG2616I1Z7,,,,12,USR-208,2020-01-17 04:41:54
ACC-03930,Suvarna Infotech Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,,Tumakuru,Karnataka,suvarnainfotech.co.in,29VKNCS2215S1ZF,873682679,,,35,USR-208,2021-07-10 05:23:24
ACC-03931,Aadhya Rent-a-Car,Car Rental & Self-Drive,Automotive Rental,,Hubli,Karnataka,aadhyarentacar.com,29ZHHPA4331T1Z8,,,,14,USR-212,2019-10-23 19:19:12
ACC-03932,Karavali Staff Transport Services Ltd,Employee Transport Services,Transportation Services,,Mysuru,Karnataka,karavalistafftransport.com,29XYZCK8353E1ZR,,,,101,USR-204,2025-09-22 00:15:45
ACC-03933,Vijaya Life Sciences Pvt Ltd,Corporate (Staff & Executive Cars),Pharma,,Shivamogga,Karnataka,vijayalifesciences.com,29SQGCV3515D1Z0,490428803,,,14,USR-211,2020-05-13 00:04:04
ACC-03934,Metro Taxi Services,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,metrotaxiservices.com,,,,,51,USR-202,2019-01-22 16:06:59
ACC-03935,Hampi Retail LLP,Corporate (Staff & Executive Cars),Retail,,Belagavi,Karnataka,hampiretail.in,29PZCFH6741S1ZS,714207703,,,42,USR-202,2025-08-22 11:20:56
ACC-03936,Sharavathi Employee Transport Solutions LLP,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,sharavathiemployeetran.com,,,,,237,USR-204,2019-12-09 04:48:12
ACC-03937,Orbit Constructions Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Bengaluru,Karnataka,orbitconstructions.in,29PYICO4221Q1Z4,,,,31,USR-210,2022-05-03 11:56:12
ACC-03938,Malnad Car Hire LLP,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,malnadcarhire.com,29JXPFM4535S1ZO,648721334,,,38,USR-212,2021-06-19 01:31:08
ACC-03939,Sahyadri Travels,Cab Fleet Operator,Transportation Services,,Shivamogga,Karnataka,sahyadritravels.in,29XYQPS0143I1ZC,,,,20,USR-211,2026-06-04 07:34:22
ACC-03940,Krishna Corporate Mobility LLP,Employee Transport Services,Transportation Services,,Belagavi,Karnataka,krishnacorporatemobili.in,29OJWFK8044S1Z2,558493598,,,135,USR-208,2022-02-28 00:39:58
ACC-03941,Swift Auto Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Bengaluru,Karnataka,swiftautoleasing.in,29DGSCS1823X1ZN,430741634,,Named,172,USR-214,2025-07-28 20:21:56
ACC-03942,Anugraha Supermarts LLP,Corporate (Staff & Executive Cars),Retail,,Belagavi,Karnataka,anugrahasupermarts.in,,563706099,,,21,USR-206,2019-10-15 18:04:54
ACC-03943,Kadamba Builders Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Bengaluru,Karnataka,kadambabuildersltd.com,29CRXCK3614G1Z2,,,,7,USR-214,2019-02-13 17:43:10
ACC-03944,Suvarna Constructions Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Bengaluru,Karnataka,suvarnaconstructions.co.in,29SLWCS7261D1ZM,714435618,,,15,USR-211,2026-04-14 20:33:00
ACC-03945,Pinnacle Holidays Pvt Ltd,Hotels & Travel,Hotels,,Mysuru,Karnataka,pinnacleholidays.com,29UOBCP0679B1Z6,770149714,,,13,USR-211,2025-11-09 11:22:40
ACC-03946,Vinayaka Institute of Technology,Hospitals & Education,Education,,Belagavi,Karnataka,vinayakainstituteoftec.com,29BBTTV7027U1ZU,,,,2,USR-206,2022-11-30 21:00:56
ACC-03947,Skyline Corporate Mobility Ltd,Employee Transport Services,Transportation Services,,Hubballi,Karnataka,skylinecorporatemobili.co.in,29OXFCS5683E1ZB,,,,215,USR-211,2021-08-11 06:21:41
ACC-03948,Sai Krupa Multispeciality Hospital Pvt Ltd,Hospitals & Education,Healthcare,,Bengaluru,Karnataka,saikrupamultispecialit.co.in,29EXECS0266W1Z0,,,,9,USR-204,2025-02-24 20:56:34
ACC-03949,Elite Corporate Mobility Ltd,Employee Transport Services,Transportation Services,,Tumakuru,Karnataka,elitecorporatemobility.co.in,29OLFCE0840V1ZX,,,,104,USR-214,2019-10-24 17:49:20
ACC-03950,Royal Mobility Services Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,royalmobilityservicesl.co.in,29HCTCR1612C1Z3,,,Named,249,USR-202,2026-04-01 16:33:06
ACC-03951,Galaxy College,Hospitals & Education,Education,,Bengaluru,Karnataka,galaxycollege.co.in,29YGITG7614E1ZJ,,,,3,USR-213,2020-12-09 07:10:49
ACC-03952,Namma Hospitality Services,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,nammahospitalityservic.in,29UJDPN7992U1Z8,,,,20,USR-209,2021-11-10 03:30:52
ACC-03953,Kadamba Healthcare Products Pvt Ltd,Corporate (Staff & Executive Cars),Pharmaceuticals,,Mysuru,Karnataka,kadambahealthcareprodu.com,29NNECK0427U1ZS,,,,52,USR-211,2024-11-04 20:16:21
ACC-03954,Sri Lakshmi Employee Transport Solutions Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,srilakshmiemployeetran.co.in,29KLLCS8073T1Z4,,,Key,169,USR-198,2021-08-18 11:42:50
ACC-03955,Yashas Travels,Cab Fleet Operator,Transportation Services,,Belagavi,Karnataka,yashastravels.co.in,29QYJPY4958Q1ZH,,,,51,USR-202,2019-11-04 01:41:05
ACC-03956,Pragati Infra Projects Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Mysuru,Karnataka,pragatiinfraprojects.com,29JKDCP5888I1ZV,729902059,,Named,12,USR-206,2023-07-21 23:23:15
ACC-03957,Hampi Auto Leasing Pvt Ltd,Leasing & Subscription,Finance,,Belagavi,Karnataka,hampiautoleasing.com,29IPXCH3581X1ZU,296769729,,,315,USR-216,2019-11-02 20:40:11
ACC-03958,Sharavathi Employee Transport Solutions Pvt Ltd,Employee Transport Services,Transportation Services,,Tumakuru,Karnataka,sharavathiemployeetran.co.in,29UFQCS3035W1ZC,,,,162,USR-208,2026-01-24 06:25:36
ACC-03959,Shubham Fleet Services,Cab Fleet Operator,,,Mangaluru,Karnataka,shubhamfleetservices.co.in,29BWLPS6027X1Z2,,,,8,USR-216,2023-04-22 04:38:00
ACC-03960,Garuda Mobility Services Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,garudamobilityservices.com,,,,Named,99,USR-206,2024-08-28 19:28:14
ACC-03961,Sunrise Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,sunrisetravels.com,29PHCCS0712D1Z0,414518890,,,20,USR-209,2021-12-14 15:16:12
