LineID,OpportunityID,ProductID,Quantity,UnitPriceINR,DiscountPct,LineValueINR
OPL-0034019,OPP-033553,PRD11,1,809700,2.83,786748
OPL-0034020,OPP-033554,PRD16,1,1595000,1.94,1564091
OPL-0034021,OPP-033555,PRD03,1,1117000,4.86,1062752
OPL-0034022,OPP-033556,PRD13,1,977100,2.8,949721
OPL-0034023,OPP-033557,PRD19,1,1659400,3.12,1607633
OPL-0034024,OPP-033558,PRD08,1,732400,4.06,702632
OPL-0034025,OPP-033560,PRD19,1,1967900,1.97,1929205
OPL-0034026,OPP-033561,PRD02,2,819800,4.68,1562924
OPL-0034027,OPP-033562,PRD13,1,1095900,5.43,1036344
OPL-0034028,OPP-033563,PRD03,2,1062000,4.54,2027641
OPL-0034029,OPP-033565,PRD01,1,662900,4.71,631678
OPL-0034030,OPP-033566,PRD13,1,1065100,2.24,1041270
OPL-0034031,OPP-033567,PRD13,1,1066500,2.6,1038818
OPL-0034032,OPP-033568,PRD13,1,1003000,3.82,964701
OPL-0034033,OPP-033569,PRD13,1,969300,3.78,932619
OPL-0034034,OPP-033570,PRD17,1,1169800,3.69,1126634
OPL-0034035,OPP-033571,PRD10,1,1307100,1.59,1286335
OPL-0034036,OPP-033572,PRD11,1,788100,3.16,763233
OPL-0034037,OPP-033573,PRD08,1,744500,4.54,710671
OPL-0034038,OPP-033574,PRD08,1,712700,2.75,693080
OPL-0034039,OPP-033575,PRD08,1,728300,4.6,694775
OPL-0034040,OPP-033576,PRD06,1,1406000,3.1,1362416
OPL-0034041,OPP-033577,PRD06,1,1509200,2.69,1468644
OPL-0034042,OPP-033578,PRD13,1,983700,4.73,937219
OPL-0034043,OPP-033579,PRD01,1,574800,4.67,547943
OPL-0034044,OPP-033580,PRD09,1,784000,2.61,763507
OPL-0034045,OPP-033581,PRD04,1,834000,4.99,792379
OPL-0034046,OPP-033582,PRD12,1,907700,3.92,872082
OPL-0034047,OPP-033583,PRD02,1,666400,5.12,632292
OPL-0034048,OPP-033584,PRD15,1,1029400,3.72,991086
OPL-0034049,OPP-033585,PRD10,1,1100200,8.18,1010179
OPL-0034050,OPP-033585,PRD16,1,1472400,8.18,1351924
OPL-0034051,OPP-033585,PRD13,4,1006000,8.18,3694745
OPL-0034052,OPP-033586,PRD20,1,2577700,2.38,2516404
OPL-0034053,OPP-033587,PRD06,1,1586500,4.17,1520298
OPL-0034054,OPP-033588,PRD11,1,875700,3.5,845054
OPL-0034055,OPP-033589,PRD16,1,1637200,2.36,1598513
OPL-0034056,OPP-033590,PRD08,1,687900,3.3,665188
OPL-0034057,OPP-033591,PRD14,1,1178800,4.64,1124053
OPL-0034058,OPP-033592,PRD01,1,616600,3.73,593591
OPL-0034059,OPP-033593,PRD09,1,927000,4.01,889826
OPL-0034060,OPP-033594,PRD02,1,746900,5.33,707115
OPL-0034061,OPP-033595,PRD16,1,1598400,2.46,1559018
OPL-0034062,OPP-033596,PRD19,1,1662500,2.25,1625171
OPL-0034063,OPP-033597,PRD11,1,840000,5.33,795249
OPL-0034064,OPP-033598,PRD14,1,1257600,4.55,1200415
OPL-0034065,OPP-033599,PRD19,1,1652000,4.85,1571944
OPL-0034066,OPP-033600,PRD11,1,874500,1.9,857911
OPL-0034067,OPP-033601,PRD13,5,1044900,8.03,4804786
OPL-0034068,OPP-033602,PRD02,1,794800,2.36,776010
OPL-0034069,OPP-033603,PRD14,1,1204100,5.09,1142764
OPL-0034070,OPP-033604,PRD01,1,634300,3.12,614520
OPL-0034071,OPP-033605,PRD18,1,1832800,4.4,1752171
OPL-0034072,OPP-033606,PRD19,9,1584000,7.71,13157349
OPL-0034073,OPP-033607,PRD13,2,1044100,4.42,1995855
OPL-0034074,OPP-033608,PRD08,1,785800,4.58,749829
OPL-0034075,OPP-033609,PRD09,1,730000,2.93,708611
OPL-0034076,OPP-033610,PRD17,1,1203400,4.87,1144838
OPL-0034077,OPP-033611,PRD17,1,1278100,5.28,1210574
OPL-0034078,OPP-033612,PRD16,1,1522600,2.5,1484576
OPL-0034079,OPP-033613,PRD06,1,1265000,4.48,1208308
OPL-0034080,OPP-033614,PRD04,1,715400,4.62,682326
OPL-0034081,OPP-033615,PRD16,2,1415600,4.81,2694946
OPL-0034082,OPP-033615,PRD06,4,1554400,4.81,5918372
OPL-0034083,OPP-033616,PRD03,2,1133500,7.52,2096477
OPL-0034084,OPP-033617,PRD08,1,646700,4.39,618308
OPL-0034085,OPP-033618,PRD09,1,908700,2.67,884455
OPL-0034086,OPP-033619,PRD01,2,606000,2.83,1177653
OPL-0034087,OPP-033620,PRD09,1,809500,3.02,785050
OPL-0034088,OPP-033621,PRD17,1,1154400,2.05,1130748
OPL-0034089,OPP-033622,PRD01,1,569700,4.2,545790
OPL-0034090,OPP-033623,PRD08,1,708700,4.3,678234
OPL-0034091,OPP-033624,PRD08,1,658700,2.5,642229
OPL-0034092,OPP-033625,PRD09,1,775600,3.29,750118
OPL-0034093,OPP-033626,PRD02,1,678700,2.97,658529
OPL-0034094,OPP-033627,PRD08,1,687300,3.69,661913
OPL-0034095,OPP-033628,PRD14,1,1157700,2.08,1133651
OPL-0034096,OPP-033629,PRD13,1,1015900,8.44,930154
OPL-0034097,OPP-033630,PRD05,1,764600,7.3,708759
OPL-0034098,OPP-033631,PRD16,9,1717000,6.01,14523610
OPL-0034099,OPP-033633,PRD08,1,754100,2.77,733190
OPL-0034100,OPP-033634,PRD06,5,1487700,7.18,6904255
OPL-0034101,OPP-033634,PRD06,10,1592200,7.18,14778457
OPL-0034102,OPP-033635,PRD14,1,1255000,1.54,1235622
OPL-0034103,OPP-033637,PRD03,1,1017000,4.83,967852
OPL-0034104,OPP-033638,PRD11,1,711500,5.41,673037
OPL-0034105,OPP-033639,PRD13,1,970600,5.36,918619
OPL-0034106,OPP-033640,PRD04,1,844800,4.61,805861
OPL-0034107,OPP-033641,PRD14,1,1086200,1.86,1065981
OPL-0034108,OPP-033642,PRD08,1,640600,3.32,619331
OPL-0034109,OPP-033643,PRD17,1,1138500,2.16,1113902
OPL-0034110,OPP-033644,PRD01,1,578600,3.59,557855
OPL-0034111,OPP-033645,PRD08,1,804100,3.65,774728
OPL-0034112,OPP-033646,PRD08,1,796600,2.51,776619
OPL-0034113,OPP-033647,PRD05,1,866600,3.24,838528
OPL-0034114,OPP-033648,PRD09,1,849300,2.41,828851
OPL-0034115,OPP-033650,PRD13,1,1112000,2.59,1083195
OPL-0034116,OPP-033651,PRD13,1,1102400,7.21,1022894
OPL-0034117,OPP-033652,PRD16,1,1392300,3.07,1349487
OPL-0034118,OPP-033653,PRD09,1,830700,3.01,805657
OPL-0034119,OPP-033654,PRD11,1,793100,5.21,751803
OPL-0034120,OPP-033655,PRD15,1,938600,5.32,888631
OPL-0034121,OPP-033656,PRD02,1,742900,2.58,723723
OPL-0034122,OPP-033657,PRD01,1,714500,3.53,689253
OPL-0034123,OPP-033658,PRD02,13,804100,5.59,9869292
OPL-0034124,OPP-033659,PRD03,1,969400,1.57,954145
OPL-0034125,OPP-033660,PRD09,4,772300,8.3,2832934
OPL-0034126,OPP-033661,PRD08,1,726800,3.89,698508
OPL-0034127,OPP-033662,PRD09,1,894000,5.42,845539
OPL-0034128,OPP-033663,PRD09,1,753800,4.28,721527
OPL-0034129,OPP-033664,PRD13,1,1141400,5.43,1079465
OPL-0034130,OPP-033665,PRD09,1,813100,5.46,768735
OPL-0034131,OPP-033666,PRD19,1,1726800,3.03,1674457
OPL-0034132,OPP-033667,PRD21,1,1996900,1.76,1961779
OPL-0034133,OPP-033668,PRD06,2,1366600,4.33,2614858
OPL-0034134,OPP-033669,PRD11,1,835100,2.3,815870
OPL-0034135,OPP-033670,PRD09,1,789900,5.42,747063
OPL-0034136,OPP-033671,PRD03,1,1043300,2.74,1014723
OPL-0034137,OPP-033672,PRD16,1,1571900,1.62,1546397
OPL-0034138,OPP-033673,PRD08,1,730000,2.84,709303
OPL-0034139,OPP-033674,PRD14,1,1288300,5.49,1217622
OPL-0034140,OPP-033675,PRD10,1,1250800,4.42,1195546
OPL-0034141,OPP-033676,PRD13,1,998000,5.09,947231
OPL-0034142,OPP-033677,PRD16,1,1561500,4.72,1487835
OPL-0034143,OPP-033678,PRD05,1,790300,5.24,748861
OPL-0034144,OPP-033679,PRD06,4,1587400,4.06,6091535
OPL-0034145,OPP-033679,PRD06,4,1389500,4.06,5332108
OPL-0034146,OPP-033679,PRD07,3,1427700,4.06,4109023
OPL-0034147,OPP-033680,PRD17,1,1269800,3.02,1231405
OPL-0034148,OPP-033681,PRD06,2,1527900,8.43,2798213
OPL-0034149,OPP-033681,PRD09,3,885600,8.43,2432847
OPL-0034150,OPP-033681,PRD06,7,1289900,8.43,8268180
OPL-0034151,OPP-033682,PRD11,1,823500,4.18,789104
OPL-0034152,OPP-033683,PRD13,1,983100,1.53,968027
OPL-0034153,OPP-033684,PRD12,1,786300,3.72,757069
OPL-0034154,OPP-033685,PRD13,1,996700,2.1,975751
OPL-0034155,OPP-033686,PRD12,1,811400,4.95,771230
OPL-0034156,OPP-033687,PRD13,1,986400,2.98,957045
OPL-0034157,OPP-033688,PRD08,1,654600,4.06,628012
OPL-0034158,OPP-033689,PRD08,1,710900,3.83,683639
OPL-0034159,OPP-033690,PRD01,1,613700,3.63,591403
OPL-0034160,OPP-033691,PRD13,1,976600,4.47,932990
OPL-0034161,OPP-033692,PRD20,2,2269500,8.22,4165705
OPL-0034162,OPP-033693,PRD10,1,1087800,2.24,1063473
OPL-0034163,OPP-033694,PRD11,1,724400,4.47,692000
OPL-0034164,OPP-033695,PRD02,1,764200,4.5,729836
OPL-0034165,OPP-033696,PRD07,2,1475800,6.83,2749862
OPL-0034166,OPP-033696,PRD02,8,726200,6.83,5412521
OPL-0034167,OPP-033697,PRD01,1,584100,4.86,555724
OPL-0034168,OPP-033698,PRD13,1,1022800,4.02,981679
OPL-0034169,OPP-033699,PRD05,20,826300,7.81,15235667
OPL-0034170,OPP-033700,PRD01,1,586100,4.31,560826
OPL-0034171,OPP-033701,PRD21,1,1784300,2.15,1745898
OPL-0034172,OPP-033702,PRD16,6,1502900,8.92,8213394
OPL-0034173,OPP-033703,PRD19,2,2029500,4.26,3886060
OPL-0034174,OPP-033704,PRD08,3,642600,8.7,1760012
OPL-0034175,OPP-033705,PRD08,1,810800,4.11,777437
OPL-0034176,OPP-033706,PRD10,1,1407000,3.2,1362023
OPL-0034177,OPP-033707,PRD11,1,738300,3.65,711374
OPL-0034178,OPP-033708,PRD12,1,866500,2.28,846778
OPL-0034179,OPP-033709,PRD01,1,613500,5.1,582214
OPL-0034180,OPP-033710,PRD06,6,1586100,6.3,8917005
OPL-0034181,OPP-033710,PRD02,10,833000,6.3,7805167
OPL-0034182,OPP-033710,PRD02,5,687800,6.3,3222325
OPL-0034183,OPP-033711,PRD18,1,1760000,2.91,1708808
OPL-0034184,OPP-033712,PRD01,1,697200,3.13,675347
OPL-0034185,OPP-033713,PRD13,1,940800,2.94,913129
OPL-0034186,OPP-033714,PRD15,1,933500,2.0,914871
OPL-0034187,OPP-033715,PRD21,1,1744100,3.21,1688078
OPL-0034188,OPP-033716,PRD10,1,1290000,3.29,1247526
OPL-0034189,OPP-033717,PRD02,1,745200,4.74,709879
OPL-0034190,OPP-033718,PRD05,8,847000,7.62,6259580
OPL-0034191,OPP-033718,PRD06,3,1534000,7.62,4251267
OPL-0034192,OPP-033719,PRD09,1,823200,5.04,781725
OPL-0034193,OPP-033720,PRD17,1,1236900,3.49,1193758
OPL-0034194,OPP-033721,PRD09,9,775300,4.23,6682611
OPL-0034195,OPP-033722,PRD17,1,1212900,3.25,1173505
OPL-0034196,OPP-033723,PRD01,1,566400,4.59,540390
OPL-0034197,OPP-033724,PRD17,1,1410600,1.65,1387329
OPL-0034198,OPP-033725,PRD21,1,1907700,3.19,1846927
OPL-0034199,OPP-033726,PRD09,1,827400,1.78,812653
OPL-0034200,OPP-033727,PRD17,1,1396200,3.72,1344283
OPL-0034201,OPP-033728,PRD08,1,767600,4.87,730233
OPL-0034202,OPP-033729,PRD05,1,853100,4.28,816555
OPL-0034203,OPP-033730,PRD11,2,777900,1.98,1524941
OPL-0034204,OPP-033731,PRD01,1,598500,5.1,567992
OPL-0034205,OPP-033732,PRD11,1,841400,4.38,804585
OPL-0034206,OPP-033733,PRD13,1,1130800,4.41,1080926
OPL-0034207,OPP-033734,PRD01,1,596000,2.12,583375
OPL-0034208,OPP-033735,PRD15,1,1125500,2.05,1102468
OPL-0034209,OPP-033736,PRD08,1,737900,4.62,703835
OPL-0034210,OPP-033737,PRD14,1,1185900,1.53,1167777
OPL-0034211,OPP-033738,PRD17,1,1141200,4.09,1094549
OPL-0034212,OPP-033739,PRD21,2,1939400,5.14,3679502
OPL-0034213,OPP-033740,PRD03,1,1086900,3.49,1049016
OPL-0034214,OPP-033741,PRD16,1,1601100,3.26,1548973
OPL-0034215,OPP-033742,PRD02,1,818200,3.37,790614
OPL-0034216,OPP-033743,PRD15,1,913800,3.36,883055
OPL-0034217,OPP-033744,PRD05,3,955300,6.26,2686437
OPL-0034218,OPP-033745,PRD02,1,827800,1.81,812854
OPL-0034219,OPP-033746,PRD15,2,1096200,7.23,2033883
OPL-0034220,OPP-033747,PRD13,1,1122000,4.01,1077032
OPL-0034221,OPP-033748,PRD15,1,1078400,1.65,1060574
OPL-0034222,OPP-033749,PRD08,1,655000,4.33,626646
OPL-0034223,OPP-033750,PRD08,1,654700,4.82,623121
OPL-0034224,OPP-033751,PRD12,1,938700,1.86,921287
OPL-0034225,OPP-033752,PRD10,1,1274000,3.64,1227573
OPL-0034226,OPP-033753,PRD03,1,1150900,4.06,1104153
OPL-0034227,OPP-033754,PRD11,1,804700,4.5,768484
OPL-0034228,OPP-033755,PRD09,1,862700,3.8,829904
OPL-0034229,OPP-033756,PRD18,1,1963100,4.07,1883263
OPL-0034230,OPP-033757,PRD04,1,848400,4.54,809893
OPL-0034231,OPP-033758,PRD15,2,1024200,5.38,1938185
OPL-0034232,OPP-033759,PRD10,1,1252200,4.22,1199363
OPL-0034233,OPP-033761,PRD02,1,718000,4.98,682247
OPL-0034234,OPP-033762,PRD03,1,1153600,2.09,1129491
OPL-0034235,OPP-033763,PRD09,1,921600,2.66,897103
OPL-0034236,OPP-033764,PRD15,1,1000100,2.8,972055
OPL-0034237,OPP-033765,PRD21,1,1887200,4.6,1800459
OPL-0034238,OPP-033766,PRD11,1,877000,2.01,859339
OPL-0034239,OPP-033767,PRD14,1,1242100,2.93,1205751
OPL-0034240,OPP-033768,PRD06,3,1552300,8.12,4278766
OPL-0034241,OPP-033769,PRD20,1,2428500,1.54,2391160
OPL-0034242,OPP-033770,PRD02,1,838700,3.41,810127
OPL-0034243,OPP-033771,PRD16,1,1474800,4.55,1407683
OPL-0034244,OPP-033772,PRD01,1,591000,5.42,558994
OPL-0034245,OPP-033773,PRD03,1,929500,3.45,897421
OPL-0034246,OPP-033774,PRD09,1,754000,3.57,727063
OPL-0034247,OPP-033775,PRD12,2,784500,4.96,1491181
OPL-0034248,OPP-033776,PRD06,5,1308500,8.4,5993170
OPL-0034249,OPP-033776,PRD02,6,735100,8.4,4040271
OPL-0034250,OPP-033777,PRD16,19,1674800,6.43,29773988
OPL-0034251,OPP-033778,PRD10,1,1328500,4.75,1265429
OPL-0034252,OPP-033779,PRD12,1,820200,3.55,791042
OPL-0034253,OPP-033780,PRD13,6,1092900,5.69,6184189
OPL-0034254,OPP-033781,PRD13,2,1006400,4.47,1922842
OPL-0034255,OPP-033782,PRD16,5,1493300,5.17,7080839
OPL-0034256,OPP-033782,PRD13,2,906900,5.17,1720113
OPL-0034257,OPP-033783,PRD11,1,835700,5.01,793798
OPL-0034258,OPP-033784,PRD02,1,742600,2.81,721726
OPL-0034259,OPP-033785,PRD08,1,653500,2.48,637298
OPL-0034260,OPP-033786,PRD08,1,730500,4.13,700361
OPL-0034261,OPP-033787,PRD16,1,1708000,7.7,1576545
OPL-0034262,OPP-033788,PRD14,1,1271700,2.83,1235728
OPL-0034263,OPP-033789,PRD01,1,630000,5.27,596802
OPL-0034264,OPP-033790,PRD01,1,692900,2.57,675070
OPL-0034265,OPP-033791,PRD07,30,1289800,6.11,36330902
OPL-0034266,OPP-033792,PRD13,1,905800,2.6,882252
OPL-0034267,OPP-033793,PRD03,1,915700,5.34,866768
OPL-0034268,OPP-033794,PRD13,1,1028700,5.48,972365
OPL-0034269,OPP-033795,PRD21,1,2121100,2.71,2063583
OPL-0034270,OPP-033796,PRD19,1,1718700,3.78,1653771
OPL-0034271,OPP-033797,PRD16,1,1370800,4.66,1306873
OPL-0034272,OPP-033798,PRD20,1,2664800,4.19,2553058
OPL-0034273,OPP-033799,PRD09,1,887800,5.25,841150
OPL-0034274,OPP-033800,PRD14,1,1252700,4.04,1202055
OPL-0034275,OPP-033801,PRD13,1,1113200,4.64,1061503
OPL-0034276,OPP-033802,PRD13,1,1043200,4.21,999245
OPL-0034277,OPP-033803,PRD17,1,1226600,3.62,1182256
OPL-0034278,OPP-033804,PRD03,1,1002700,3.09,971676
OPL-0034279,OPP-033805,PRD18,1,1943500,3.11,1883079
OPL-0034280,OPP-033806,PRD21,1,1668700,4.94,1586321
OPL-0034281,OPP-033807,PRD09,1,724900,2.7,705315
OPL-0034282,OPP-033808,PRD06,2,1432300,4.4,2738418
OPL-0034283,OPP-033809,PRD05,2,971700,8.53,1777722
OPL-0034284,OPP-033810,PRD02,1,845100,4.53,806815
OPL-0034285,OPP-033811,PRD17,1,1226300,4.27,1173943
OPL-0034286,OPP-033812,PRD13,1,910100,4.88,865666
OPL-0034287,OPP-033813,PRD17,1,1128200,2.5,1099961
OPL-0034288,OPP-033814,PRD09,1,763200,3.64,735444
OPL-0034289,OPP-033815,PRD10,1,1319600,2.19,1290721
OPL-0034290,OPP-033816,PRD15,1,1055400,5.15,1001042
OPL-0034291,OPP-033817,PRD13,1,930000,4.03,892554
OPL-0034292,OPP-033818,PRD20,6,2785800,5.63,15773739
OPL-0034293,OPP-033819,PRD13,1,930300,5.35,880534
OPL-0034294,OPP-033820,PRD16,1,1610200,3.99,1545978
OPL-0034295,OPP-033821,PRD08,1,819300,5.33,775651
OPL-0034296,OPP-033822,PRD15,1,938000,1.58,923168
OPL-0034297,OPP-033823,PRD13,1,1102200,4.33,1054486
OPL-0034298,OPP-033824,PRD16,1,1583300,4.49,1512259
OPL-0034299,OPP-033825,PRD13,1,958600,1.58,943469
OPL-0034300,OPP-033826,PRD16,1,1518700,3.76,1461615
OPL-0034301,OPP-033827,PRD16,1,1667700,3.73,1605433
OPL-0034302,OPP-033828,PRD02,2,763400,8.73,1393565
OPL-0034303,OPP-033829,PRD13,1,1048100,1.72,1030083
OPL-0034304,OPP-033830,PRD16,1,1652900,3.15,1600854
OPL-0034305,OPP-033831,PRD13,1,1086600,4.75,1034980
OPL-0034306,OPP-033832,PRD18,1,1958100,4.7,1866014
OPL-0034307,OPP-033833,PRD02,1,824500,5.16,781957
OPL-0034308,OPP-033834,PRD01,1,559000,4.82,532068
OPL-0034309,OPP-033835,PRD01,1,645100,2.89,626451
OPL-0034310,OPP-033836,PRD02,1,768000,4.9,730371
OPL-0034311,OPP-033837,PRD01,1,671300,2.58,653991
OPL-0034312,OPP-033838,PRD02,1,677300,4.83,644618
OPL-0034313,OPP-033839,PRD09,3,747300,7.68,2069631
OPL-0034314,OPP-033840,PRD18,1,2162800,3.55,2085984
OPL-0034315,OPP-033841,PRD11,1,722900,5.37,684073
OPL-0034316,OPP-033842,PRD16,1,1657500,3.01,1607590
OPL-0034317,OPP-033843,PRD16,1,1358600,1.94,1332275
OPL-0034318,OPP-033844,PRD18,1,1740700,1.6,1712775
OPL-0034319,OPP-033845,PRD10,1,1277400,3.04,1238567
OPL-0034320,OPP-033846,PRD09,1,915000,4.14,877084
OPL-0034321,OPP-033847,PRD06,1,1400800,3.64,1349767
OPL-0034322,OPP-033848,PRD09,1,789700,1.82,775295
OPL-0034323,OPP-033849,PRD01,1,644900,4.37,616691
OPL-0034324,OPP-033850,PRD13,1,898700,1.91,881533
OPL-0034325,OPP-033851,PRD13,1,1005200,3.39,971120
OPL-0034326,OPP-033852,PRD16,1,1686900,3.76,1623538
OPL-0034327,OPP-033853,PRD08,1,737100,4.74,702186
OPL-0034328,OPP-033854,PRD20,1,2416400,1.75,2374145
OPL-0034329,OPP-033855,PRD21,1,1869900,5.0,1776382
OPL-0034330,OPP-033856,PRD06,1,1359800,4.54,1298025
OPL-0034331,OPP-033857,PRD21,2,1793100,4.44,3426840
OPL-0034332,OPP-033858,PRD04,1,810400,2.93,786694
OPL-0034333,OPP-033859,PRD16,1,1672300,2.69,1627310
OPL-0034334,OPP-033860,PRD15,1,1050700,3.2,1017068
OPL-0034335,OPP-033861,PRD02,1,715700,5.11,679119
OPL-0034336,OPP-033862,PRD03,1,913800,5.06,867559
OPL-0034337,OPP-033863,PRD11,1,855000,2.99,829405
OPL-0034338,OPP-033864,PRD04,1,665300,3.0,645343
OPL-0034339,OPP-033865,PRD16,1,1724700,3.62,1662217
OPL-0034340,OPP-033866,PRD10,1,1399800,3.64,1348879
OPL-0034341,OPP-033867,PRD09,1,727700,5.42,688251
OPL-0034342,OPP-033868,PRD14,1,1327700,2.68,1292112
OPL-0034343,OPP-033869,PRD16,1,1461300,4.75,1391848
OPL-0034344,OPP-033870,PRD02,1,834300,3.74,803135
OPL-0034345,OPP-033871,PRD18,1,2104600,5.1,1997280
OPL-0034346,OPP-033872,PRD03,2,970200,1.8,1905555
OPL-0034347,OPP-033873,PRD12,1,829800,2.37,810159
OPL-0034348,OPP-033874,PRD11,1,780400,4.11,748334
OPL-0034349,OPP-033875,PRD13,1,1139700,2.76,1108301
OPL-0034350,OPP-033876,PRD01,1,642300,1.79,630791
OPL-0034351,OPP-033877,PRD11,1,736700,5.07,699323
OPL-0034352,OPP-033878,PRD05,2,985700,8.05,1812757
OPL-0034353,OPP-033879,PRD05,1,873800,4.95,830542
OPL-0034354,OPP-033880,PRD15,1,1022500,3.03,991475
OPL-0034355,OPP-033881,PRD10,1,1338000,2.72,1301620
OPL-0034356,OPP-033882,PRD16,1,1447500,5.2,1372181
OPL-0034357,OPP-033883,PRD01,1,620600,2.69,603910
OPL-0034358,OPP-033884,PRD05,1,927500,5.02,880912
OPL-0034359,OPP-033885,PRD11,1,852400,5.31,807173
OPL-0034360,OPP-033886,PRD05,4,808600,8.13,2971366
OPL-0034361,OPP-033887,PRD12,1,992600,1.54,977306
OPL-0034362,OPP-033888,PRD07,6,1586900,6.07,8943040
OPL-0034363,OPP-033889,PRD14,1,1165800,5.0,1107535
OPL-0034364,OPP-033890,PRD03,3,1100800,7.79,3045285
OPL-0034365,OPP-033891,PRD21,2,1818000,8.09,3341812
OPL-0034366,OPP-033891,PRD18,1,1851800,8.09,1701971
OPL-0034367,OPP-033891,PRD18,2,1899300,8.09,3491256
OPL-0034368,OPP-033892,PRD02,4,653700,6.5,2444802
OPL-0034369,OPP-033893,PRD11,2,876400,4.66,1671192
OPL-0034370,OPP-033894,PRD17,1,1093600,3.33,1057129
OPL-0034371,OPP-033895,PRD16,1,1712500,1.75,1682532
OPL-0034372,OPP-033896,PRD09,1,777100,2.23,759807
OPL-0034373,OPP-033897,PRD03,1,933400,2.99,905530
OPL-0034374,OPP-033898,PRD04,1,672400,2.45,655913
OPL-0034375,OPP-033899,PRD09,1,924100,3.3,893583
OPL-0034376,OPP-033900,PRD17,1,1275100,1.84,1251625
OPL-0034377,OPP-033901,PRD08,1,662200,3.57,638554
OPL-0034378,OPP-033902,PRD15,1,970300,1.9,951895
OPL-0034379,OPP-033903,PRD12,1,996900,4.59,951141
OPL-0034380,OPP-033904,PRD16,1,1483400,2.79,1442084
OPL-0034381,OPP-033905,PRD15,1,1073200,1.51,1056964
OPL-0034382,OPP-033906,PRD11,1,714200,1.81,701287
OPL-0034383,OPP-033907,PRD13,1,1133300,2.06,1109912
OPL-0034384,OPP-033908,PRD08,1,764400,1.87,750136
OPL-0034385,OPP-033909,PRD16,1,1350900,5.44,1277348
OPL-0034386,OPP-033910,PRD15,1,1042200,1.56,1025909
OPL-0034387,OPP-033911,PRD05,1,918700,4.26,879526
OPL-0034388,OPP-033912,PRD17,1,1250500,3.76,1203420
OPL-0034389,OPP-033913,PRD16,1,1720100,3.24,1664426
OPL-0034390,OPP-033914,PRD12,1,885000,4.48,845361
OPL-0034391,OPP-033915,PRD19,1,1628700,4.12,1561643
OPL-0034392,OPP-033916,PRD04,1,841900,3.24,814594
OPL-0034393,OPP-033917,PRD11,1,768400,2.42,749773
OPL-0034394,OPP-033918,PRD08,1,790000,5.05,750106
OPL-0034395,OPP-033919,PRD13,1,998500,1.97,978821
OPL-0034396,OPP-033920,PRD16,1,1632700,2.21,1596556
OPL-0034397,OPP-033921,PRD09,1,832700,2.18,814532
OPL-0034398,OPP-033922,PRD08,1,694300,5.38,656981
OPL-0034399,OPP-033923,PRD13,1,1063900,4.69,1014023
OPL-0034400,OPP-033924,PRD14,1,1170400,1.75,1149871
OPL-0034401,OPP-033925,PRD01,1,571700,4.67,544998
OPL-0034402,OPP-033926,PRD10,1,1141500,2.0,1118651
OPL-0034403,OPP-033927,PRD21,1,2113600,4.06,2027796
OPL-0034404,OPP-033928,PRD13,1,973000,2.72,946549
OPL-0034405,OPP-033929,PRD09,1,744700,2.23,728082
OPL-0034406,OPP-033930,PRD13,1,961900,1.56,946904
OPL-0034407,OPP-033931,PRD10,1,1250400,5.03,1187446
OPL-0034408,OPP-033932,PRD01,1,656500,4.06,629835
OPL-0034409,OPP-033933,PRD13,1,1002500,3.63,966095
OPL-0034410,OPP-033934,PRD20,1,2736000,4.14,2622788
OPL-0034411,OPP-033935,PRD17,1,1331900,4.81,1267884
OPL-0034412,OPP-033936,PRD14,1,1324800,4.2,1269211
OPL-0034413,OPP-033937,PRD18,1,1978900,3.94,1901026
OPL-0034414,OPP-033938,PRD21,1,1840700,5.36,1742053
OPL-0034415,OPP-033939,PRD13,1,888300,2.24,868395
OPL-0034416,OPP-033940,PRD03,1,1017300,5.18,964635
OPL-0034417,OPP-033941,PRD01,1,659200,3.88,633623
OPL-0034418,OPP-033942,PRD05,1,878400,3.53,847382
OPL-0034419,OPP-033943,PRD13,2,1081600,4.72,2061068
OPL-0034420,OPP-033944,PRD03,1,998300,1.56,982718
OPL-0034421,OPP-033945,PRD16,1,1519900,2.39,1483572
OPL-0034422,OPP-033946,PRD05,1,847900,2.76,824488
OPL-0034423,OPP-033947,PRD11,1,769500,1.76,755981
OPL-0034424,OPP-033948,PRD19,1,1928000,4.8,1835401
OPL-0034425,OPP-033949,PRD08,1,767000,3.07,743455
OPL-0034426,OPP-033950,PRD02,4,658000,4.69,2508521
OPL-0034427,OPP-033951,PRD14,1,1290900,4.45,1233448
OPL-0034428,OPP-033952,PRD21,1,2051700,6.1,1926596
OPL-0034429,OPP-033953,PRD16,1,1407300,4.1,1349628
OPL-0034430,OPP-033954,PRD09,1,917800,4.08,880371
OPL-0034431,OPP-033955,PRD11,2,740300,4.26,1417474
OPL-0034432,OPP-033956,PRD16,1,1456700,1.67,1432368
OPL-0034433,OPP-033957,PRD08,1,778900,1.66,765942
OPL-0034434,OPP-033958,PRD10,1,1107800,4.75,1055212
OPL-0034435,OPP-033959,PRD11,1,699200,3.34,675868
OPL-0034436,OPP-033960,PRD13,1,884500,1.97,867109
OPL-0034437,OPP-033961,PRD15,1,1141500,2.03,1118336
OPL-0034438,OPP-033962,PRD06,1,1364800,5.39,1291195
OPL-0034439,OPP-033963,PRD13,1,936200,2.28,914884
OPL-0034440,OPP-033964,PRD06,1,1344700,4.33,1286502
